ObmId|ObmObjId|ObmTypMasseS|ObmMasseS|ObjAufId|AufAufgabeS
62796|42561|Bredd|m frans 1300 mm|166|Livrustkammaren
62797|42561|Höjd|m frans 720 mm|166|Livrustkammaren
62798|41451|Höjd|m frans 1080 mm|166|Livrustkammaren
62799|41451|Bredd|m frans 1280 mm|166|Livrustkammaren
62800|41451|Höjd|mönsterrapport 360 mm|166|Livrustkammaren
62801|41451|Bredd|mönsterrapport 300 mm|166|Livrustkammaren
62802|42571|Höjd|m frans 820 mm|166|Livrustkammaren
62803|42571|Bredd|upptill 1280 mm|166|Livrustkammaren
62804|42571|Bredd|nedtill 1160 mm|166|Livrustkammaren
62805|42571|Höjd|övertåget 820 mm|166|Livrustkammaren
62806|42571|Bredd|m frans 1340 mm|166|Livrustkammaren
62826|42611|Längd|silkessnoddar 2 mm|166|Livrustkammaren
62827|42611|Bredd|största 1830 mm|166|Livrustkammaren
62828|42611|Längd|mitt 1200 mm|166|Livrustkammaren
62840|42661|Bredd|bak ca 2480 mm|166|Livrustkammaren
62841|42661|Bredd|fram ca 2000 mm|166|Livrustkammaren
62842|42661|Längd|ca 1450 mm|166|Livrustkammaren
62843|42681|Längd|m. frans mitten 1160 mm|166|Livrustkammaren
62844|42681|Längd|i kanten 1230 mm|166|Livrustkammaren
62845|42681|Bredd|m. frans framk. 1660 mm|166|Livrustkammaren
62846|42681|Bredd|bakre kant 1420 mm|166|Livrustkammaren
62847|42681|Längd|bogstycke 820 mm|166|Livrustkammaren
62848|42681|Bredd|på mitten 430 mm|166|Livrustkammaren
62849|42681|Bredd|i kanten 850 mm|166|Livrustkammaren
62850|42691|Längd|m. frans 1560 mm|166|Livrustkammaren
62851|42691|Bredd|m. frans 1510 mm|166|Livrustkammaren
62852|42701|Bredd|770 mm|166|Livrustkammaren
62853|42701|Höjd|bom fram 500 mm|166|Livrustkammaren
62854|42701|Längd|exkl. fåll 550 mm|166|Livrustkammaren
62855|42701|Bredd|största 150 mm|166|Livrustkammaren
62856|42701|Längd|bak 540 mm|166|Livrustkammaren
62857|42701|Höjd|största 140 mm|166|Livrustkammaren
62864|42751|Höjd|1920 mm|166|Livrustkammaren
62865|42751|Längd|3800 mm|166|Livrustkammaren
62875|42821|Höjd|95 mm|166|Livrustkammaren
62876|42821|Vikt|3120 g|166|Livrustkammaren
62877|42821|räfflor|8|166|Livrustkammaren
62878|42821|kaliber|6 mm|166|Livrustkammaren
62879|42821|Längd|pipa 870 mm|166|Livrustkammaren
62880|42821|Längd|1175 mm|166|Livrustkammaren
62881|42841|Höjd|180 mm|166|Livrustkammaren
62882|42841|Vikt|2000 g|166|Livrustkammaren
62883|42841|Längd|pipa 1000 mm|166|Livrustkammaren
62884|42841|Längd|1330 mm|166|Livrustkammaren
62885|42841|kaliber|15 mm|166|Livrustkammaren
62890|42871|Längd|660 mm|166|Livrustkammaren
62891|42871|Längd|sits 330 mm|166|Livrustkammaren
62892|42871|Vikt|6930 g|166|Livrustkammaren
62893|42881|Längd|520 mm|166|Livrustkammaren
62894|42881|Längd|sits 290 mm|166|Livrustkammaren
62895|42881|Vikt|7540 g|166|Livrustkammaren
62897|41651|Längd|975 mm|166|Livrustkammaren
62898|41651|Bredd|220 mm|166|Livrustkammaren
62899|41651|Längd|klinga 817 mm|166|Livrustkammaren
62900|41651|Bredd|klinga 44 mm|166|Livrustkammaren
62901|41651|Vikt|1790 g|166|Livrustkammaren
62906|40431|Längd|535 mm|166|Livrustkammaren
62907|40431|Längd|pipa 334 mm|166|Livrustkammaren
62908|40431|Höjd|110 mm|166|Livrustkammaren
62909|40431|kaliber|12 mm|166|Livrustkammaren
62910|40431|Vikt|1050 g|166|Livrustkammaren
62911|42931|kaliber|16 mm|166|Livrustkammaren
62912|42931|Vikt|3040 g|166|Livrustkammaren
62913|42931|Höjd|180 mm|166|Livrustkammaren
62914|42931|Längd|pipa 930 mm|166|Livrustkammaren
62915|42931|Längd|1300 mm|166|Livrustkammaren
62916|42941|Längd|1171 mm|166|Livrustkammaren
62917|42941|Bredd|128 mm|166|Livrustkammaren
62918|42941|Längd|klinga 977 mm|166|Livrustkammaren
62919|42941|Bredd|klinga 17 mm|166|Livrustkammaren
62920|42941|Vikt|610 g|166|Livrustkammaren
62922|42961|Höjd|175 mm|166|Livrustkammaren
62923|42961|kaliber|14 mm|166|Livrustkammaren
62924|42961|Vikt|3600 g|166|Livrustkammaren
62925|42961|räfflor|8|166|Livrustkammaren
62926|42961|Längd|pipa 695 mm|166|Livrustkammaren
62927|42961|Längd|1080 mm|166|Livrustkammaren
62941|43021|Längd|1605 mm|166|Livrustkammaren
62942|43021|Bredd|375 mm|166|Livrustkammaren
62943|43021|Längd|klinga 1115 mm|166|Livrustkammaren
62944|43021|Bredd|klinga 59 mm|166|Livrustkammaren
62945|43021|Vikt|3650 g|166|Livrustkammaren
62946|43031|Längd|1656 mm|166|Livrustkammaren
62947|43031|Bredd|413 mm|166|Livrustkammaren
62948|43031|Längd|klinga 1225 mm|166|Livrustkammaren
62949|43031|Bredd|klinga 57 mm|166|Livrustkammaren
62950|43031|Vikt|3460 g|166|Livrustkammaren
62977|43131|Höjd|50 mm|166|Livrustkammaren
62978|43131|Vikt|16 g|166|Livrustkammaren
63044|43471|Längd|892 mm|166|Livrustkammaren
63045|43471|Bredd|44 mm|166|Livrustkammaren
63046|43471|Vikt|850 g|166|Livrustkammaren
63083|43571|Längd|800 mm|166|Livrustkammaren
63084|43571|Bredd|208 mm|166|Livrustkammaren
63085|43571|Längd|blad 233 mm|166|Livrustkammaren
63086|43571|Vikt|710 g|166|Livrustkammaren
63093|43591|Vikt|660 g|166|Livrustkammaren
63094|43591|Höjd|pil 98 mm|166|Livrustkammaren
63095|43591|Längd|klinga 797 mm|166|Livrustkammaren
63096|43591|Bredd|145 mm|166|Livrustkammaren
63097|43591|Längd|943 mm|166|Livrustkammaren
63106|43621|Vikt|1230 g|166|Livrustkammaren
63107|43621|kaliber|10 mm|166|Livrustkammaren
63108|43621|Längd|pipa 159 mm|166|Livrustkammaren
63109|43621|Längd|304 mm|166|Livrustkammaren
63156|43741|Diameter|260 mm|166|Livrustkammaren
63157|43741|Höjd|ca 105 mm|166|Livrustkammaren
63158|43741|Vikt|730 g|166|Livrustkammaren
63163|43751|Längd|908 mm|166|Livrustkammaren
63164|43751|Bredd|162 mm|166|Livrustkammaren
63165|43751|Längd|klinga 777 mm|166|Livrustkammaren
63166|43751|pilhöjd|100 mm|166|Livrustkammaren
63167|43751|Vikt|730 g|166|Livrustkammaren
63177|43791|Längd|510 mm|166|Livrustkammaren
63178|43791|Längd|sits 290 mm|166|Livrustkammaren
63179|43801|Längd|378 mm|166|Livrustkammaren
63180|43801|Längd|klinga 282 mm|166|Livrustkammaren
63181|43801|Bredd|28 mm|166|Livrustkammaren
63182|43801|Vikt|135 g|166|Livrustkammaren
63189|43821|Vikt|1040 g|166|Livrustkammaren
63190|43821|pilhöjd|108 mm|166|Livrustkammaren
63191|43821|Längd|klinga 840 mm|166|Livrustkammaren
63192|43821|Bredd|165 mm|166|Livrustkammaren
63193|43821|Längd|969 mm|166|Livrustkammaren
63194|43831|Längd|940 mm|166|Livrustkammaren
63195|43831|Bredd|130 mm|166|Livrustkammaren
63196|43831|Längd|klinga 790 mm|166|Livrustkammaren
63197|43831|Bredd|klinga 30 mm|166|Livrustkammaren
63198|43831|pilhöjd|120 mm|166|Livrustkammaren
63199|43831|Vikt|700 g|166|Livrustkammaren
63200|43841|Vikt|325 g|166|Livrustkammaren
63201|43841|Bredd|56 mm|166|Livrustkammaren
63202|43841|pilhöjd|40 mm|166|Livrustkammaren
63203|43841|Längd|klinga 257 mm|166|Livrustkammaren
63204|43841|Längd|377 mm|166|Livrustkammaren
63208|43861|Längd|400 mm|166|Livrustkammaren
63209|43861|Bredd|400 mm|166|Livrustkammaren
63224|43911|Vikt|790 g|166|Livrustkammaren
63225|43911|Bredd|52 mm|166|Livrustkammaren
63226|43911|Längd|klinga 738 mm|166|Livrustkammaren
63227|43911|Längd|861 mm|166|Livrustkammaren
63273|44091|Längd|510 mm|166|Livrustkammaren
63274|44091|Längd|sits 310 mm|166|Livrustkammaren
63275|41721|Längd|607 mm|166|Livrustkammaren
63276|41721|Längd|klinga 477 mm|166|Livrustkammaren
63277|41721|Bredd|40 mm|166|Livrustkammaren
63278|41721|Vikt|470 g|166|Livrustkammaren
63336|44241|Vikt|305 g|166|Livrustkammaren
63337|44241|Bredd|45 mm|166|Livrustkammaren
63338|44241|pilhöjd|7 mm|166|Livrustkammaren
63339|44241|Längd|klinga 236 mm|166|Livrustkammaren
63340|44241|Längd|347 mm|166|Livrustkammaren
63359|44271|Längd|584 mm|166|Livrustkammaren
63360|44271|Bredd|164 mm|166|Livrustkammaren
63361|44271|Längd|blad 584 mm|166|Livrustkammaren
63362|44271|Vikt|745 g|166|Livrustkammaren
63379|44311|Längd|610 mm|166|Livrustkammaren
63380|44311|Längd|sits 330 mm|166|Livrustkammaren
63392|44331|Längd|640 mm|166|Livrustkammaren
63393|44331|Bredd|290 mm|166|Livrustkammaren
63394|44331|Vikt|780 g|166|Livrustkammaren
63395|44341|Vikt|410 g|166|Livrustkammaren
63396|44341|Bredd|bågarm 40 mm|166|Livrustkammaren
63397|44341|pilhöjd|225 mm|166|Livrustkammaren
63398|44341|Längd|2040 mm|166|Livrustkammaren
63428|44461|Längd|240 mm|166|Livrustkammaren
63429|44461|Bredd|161 mm|166|Livrustkammaren
63430|44461|Höjd|288 mm|166|Livrustkammaren
63431|44461|Vikt|1450 g|166|Livrustkammaren
63436|44481|Längd|465 mm|166|Livrustkammaren
63437|44481|Bredd|145 mm|166|Livrustkammaren
63438|44481|Vikt|590 g|166|Livrustkammaren
63439|44491|Höjd|219 mm|166|Livrustkammaren
63440|44491|Vikt|2290 g|166|Livrustkammaren
63441|44491|kaliber|14 mm|166|Livrustkammaren
63442|44491|Längd|pipa 276 mm|166|Livrustkammaren
63443|44491|Längd|489 mm|166|Livrustkammaren
63463|44571|Längd|1161 mm|166|Livrustkammaren
63464|44571|Bredd|71 mm|166|Livrustkammaren
63465|44571|Vikt|1610 g|166|Livrustkammaren
63466|44581|Längd|620 mm|166|Livrustkammaren
63467|44581|Längd|sits 270 mm|166|Livrustkammaren
63565|44851|Längd|401 mm|166|Livrustkammaren
63566|44851|Längd|skaft 137 mm|166|Livrustkammaren
63567|44851|Diameter|största 30 mm|166|Livrustkammaren
63568|44851|Bredd|egg 7 mm|166|Livrustkammaren
63569|44861|Längd|385 mm|166|Livrustkammaren
63570|44861|Längd|skaft 127 mm|166|Livrustkammaren
63571|44861|Diameter|största 26 mm|166|Livrustkammaren
63572|44861|Diameter|borr 9 mm|166|Livrustkammaren
63581|44881|Längd|418 mm|166|Livrustkammaren
63582|44881|Längd|skaft 159 mm|166|Livrustkammaren
63583|44881|Diameter|största 36 mm|166|Livrustkammaren
63593|43391|Längd|439 mm|166|Livrustkammaren
63594|43391|Längd|skaft 160 mm|166|Livrustkammaren
63595|43391|Diameter|största 34 mm|166|Livrustkammaren
63596|43391|Bredd|egg 5 mm|166|Livrustkammaren
63609|44951|Längd|342 mm|166|Livrustkammaren
63610|44951|Längd|skaft 129 mm|166|Livrustkammaren
63611|44951|Diameter|största 31 mm|166|Livrustkammaren
63612|44951|Bredd|egg 2 mm|166|Livrustkammaren
63646|45071|Längd|172 mm|166|Livrustkammaren
63647|45071|Bredd|33 mm|166|Livrustkammaren
63648|45071|Höjd|37 mm|166|Livrustkammaren
63649|45071|Bredd|ring 23 mm|166|Livrustkammaren
63650|45071|Bredd|u-nyckel 7 mm|166|Livrustkammaren
63666|44021|Längd|141 mm|166|Livrustkammaren
63669|45231|Längd|189 mm|166|Livrustkammaren
63670|45231|Längd|skaft 108 mm|166|Livrustkammaren
63671|45231|Diameter|24 mm|166|Livrustkammaren
63672|45241|Längd|467 mm|166|Livrustkammaren
63673|45241|Längd|skaft 123 mm|166|Livrustkammaren
63674|45241|Diameter|32 mm|166|Livrustkammaren
63686|45291|Längd|85 mm|166|Livrustkammaren
63687|45291|Diameter|17 mm|166|Livrustkammaren
63688|45301|Längd|122 mm|166|Livrustkammaren
63689|45301|Längd|skaft 80 mm|166|Livrustkammaren
63690|45301|Bredd|35 mm|166|Livrustkammaren
63710|45371|Längd|65 mm|166|Livrustkammaren
63711|45371|Längd|skaft 183 mm|166|Livrustkammaren
63714|43221|Längd|427 mm|166|Livrustkammaren
63715|43221|Höjd|90 mm|166|Livrustkammaren
63716|43221|Längd|skaft 147 mm|166|Livrustkammaren
63717|43221|Diameter|39 mm|166|Livrustkammaren
63729|45431|Höjd|137 mm|166|Livrustkammaren
63730|45431|Vikt|1100 g|166|Livrustkammaren
63731|45431|kaliber|11 mm|166|Livrustkammaren
63732|45431|Längd|pipa 623 mm|166|Livrustkammaren
63733|45431|Längd|944 mm|166|Livrustkammaren
63734|45441|Vikt|2120 g|166|Livrustkammaren
63735|45441|kaliber|16 mm|166|Livrustkammaren
63736|45441|Längd|pipa 730 mm|166|Livrustkammaren
63737|45441|Längd|1033 mm|166|Livrustkammaren
63743|45461|Längd|1330 mm|166|Livrustkammaren
63744|45461|Längd|pipa 1065 mm|166|Livrustkammaren
63745|45461|Höjd|125 mm|166|Livrustkammaren
63746|45461|kaliber|15 mm|166|Livrustkammaren
63747|45461|räfflor|8|166|Livrustkammaren
63748|45461|Vikt|4400 g|166|Livrustkammaren
63775|45561|Längd|580 mm|166|Livrustkammaren
63776|45561|Bredd|140 mm|166|Livrustkammaren
63779|45581|Höjd|157 mm|166|Livrustkammaren
63780|45581|Bredd|133 mm|166|Livrustkammaren
63781|45581|Längd|215 mm|166|Livrustkammaren
63829|45661|Längd|830 mm|166|Livrustkammaren
63830|45661|Bredd|25 mm|166|Livrustkammaren
63831|45661|Vikt|145 g|166|Livrustkammaren
63846|45901|Längd|1790 mm|166|Livrustkammaren
63847|45901|Bredd|233 mm|166|Livrustkammaren
63848|45901|Vikt|1460 g|166|Livrustkammaren
63866|45971|Längd|925 mm|166|Livrustkammaren
63867|45971|Vikt|440 g|166|Livrustkammaren
63897|45761|Höjd|617 mm|166|Livrustkammaren
63898|45761|Bredd|250 mm|166|Livrustkammaren
63899|45761|Diameter|315 mm|166|Livrustkammaren
63900|45761|Vikt|2865 g|166|Livrustkammaren
63967|46251|Vikt|1217 g|166|Livrustkammaren
63968|46251|Bredd|220 mm|166|Livrustkammaren
63969|46251|Längd|213 mm|166|Livrustkammaren
63970|46251|Höjd|285 mm|166|Livrustkammaren
63974|45771|Längd|322 mm|166|Livrustkammaren
63975|45771|Vikt|460 g|166|Livrustkammaren
63995|45171|Diameter|585 mm|166|Livrustkammaren
63996|45171|Höjd|120 mm|166|Livrustkammaren
63997|45171|Vikt|4050 g|166|Livrustkammaren
63998|46321|Vikt|2110 g|166|Livrustkammaren
63999|46321|Diameter|invändigt ca 205 mm|166|Livrustkammaren
64000|46321|Höjd|ca 300 mm|166|Livrustkammaren
64001|46321|Längd|390 mm|166|Livrustkammaren
64049|45791|Längd|155 mm|166|Livrustkammaren
64050|45791|kaliber|9 mm|166|Livrustkammaren
64051|45791|Vikt|251 g|166|Livrustkammaren
64052|45791|räfflor|8 st|166|Livrustkammaren
64075|46541|Längd|1148 mm|166|Livrustkammaren
64076|46541|Längd|klinga 955 mm|166|Livrustkammaren
64077|46541|Bredd|klinga 16 mm|166|Livrustkammaren
64078|46541|Vikt|1830 g|166|Livrustkammaren
64082|46561|Längd|343 mm|166|Livrustkammaren
64083|46561|Bredd|70 mm|166|Livrustkammaren
64084|46561|Längd|klinga 220 mm|166|Livrustkammaren
64085|46561|Bredd|klinga 22 mm|166|Livrustkammaren
64086|46561|Vikt|200 g|166|Livrustkammaren
64095|46581|Vikt|2479 g|166|Livrustkammaren
64096|46581|kaliber|16 mm|166|Livrustkammaren
64097|46581|Längd|pipa 994 mm|166|Livrustkammaren
64098|46581|Längd|1396 mm|166|Livrustkammaren
64099|46591|Vikt|3573 g|166|Livrustkammaren
64100|46591|Längd|pipa 954 mm|166|Livrustkammaren
64101|46591|Längd|1351 mm|166|Livrustkammaren
64102|46591|kaliber|17 mm|166|Livrustkammaren
64149|46701|Höjd|135 mm|166|Livrustkammaren
64150|46701|kaliber|18 mm|166|Livrustkammaren
64151|46701|Vikt|5590 g|166|Livrustkammaren
64152|46701|Längd|pipa 1085 mm|166|Livrustkammaren
64153|46701|Längd|1366 mm|166|Livrustkammaren
64185|46761|Bredd|bygel 57 mm|166|Livrustkammaren
64186|46761|Vikt|13 g|166|Livrustkammaren
64219|46891|Höjd|krage 55 mm|166|Livrustkammaren
64220|46891|Längd|rygg 585 mm|166|Livrustkammaren
64221|46891|Bredd|rygg 400 mm|166|Livrustkammaren
64222|46891|Bredd|rygg 100 mm|166|Livrustkammaren
64223|46891|Längd|framstycke mitt fram 670 mm|166|Livrustkammaren
64224|46891|Bredd|280 mm|166|Livrustkammaren
64225|46891|Bredd|240 mm|166|Livrustkammaren
64226|46891|Längd|ärm 620 mm|166|Livrustkammaren
64274|47191|Diameter|595 mm|166|Livrustkammaren
64275|47191|Höjd|ca 190 mm|166|Livrustkammaren
64276|47191|Vikt|1892 g|166|Livrustkammaren
64277|47191|Djup|ca 130 mm|166|Livrustkammaren
64284|47221|Vikt|990 g|166|Livrustkammaren
64285|47221|Bredd|klinga 36 mm|166|Livrustkammaren
64286|47221|Längd|klinga 899 mm|166|Livrustkammaren
64287|47221|Bredd|134 mm|166|Livrustkammaren
64288|47221|Längd|1065 mm|166|Livrustkammaren
64315|47001|Vikt|600 g|166|Livrustkammaren
64316|47001|Bredd|klinga 23 mm|166|Livrustkammaren
64317|47001|Längd|klinga 909 mm|166|Livrustkammaren
64318|47001|Bredd|100 mm|166|Livrustkammaren
64319|47001|Längd|1071 mm|166|Livrustkammaren
64326|47351|Längd|710 mm|166|Livrustkammaren
64327|47351|Bredd|127 mm|166|Livrustkammaren
64328|47351|Längd|klinga (avbruten) 555 mm|166|Livrustkammaren
64329|47351|Bredd|klinga 25 mm|166|Livrustkammaren
64330|47351|Vikt|540 g|166|Livrustkammaren
64375|47481|Längd|685 mm|166|Livrustkammaren
64376|47481|Bredd|110 mm|166|Livrustkammaren
64377|47481|Vikt|2510 g|166|Livrustkammaren
64389|47551|Längd|922 mm|166|Livrustkammaren
64390|47551|Bredd|99 mm|166|Livrustkammaren
64391|47551|Längd|klinga 768 mm|166|Livrustkammaren
64392|47551|Bredd|klinga 17 mm|166|Livrustkammaren
64393|47551|Vikt|410 g|166|Livrustkammaren
64477|47891|Vikt|3730 g|166|Livrustkammaren
64478|47891|räfflor|10 st|166|Livrustkammaren
64479|47891|kaliber|18 mm|166|Livrustkammaren
64480|47891|Längd|pipa 750 mm|166|Livrustkammaren
64481|47891|Längd|1028 mm|166|Livrustkammaren
64489|47021|Längd|400 mm|166|Livrustkammaren
64490|47021|Bredd|160 mm|166|Livrustkammaren
64491|47021|Vikt|350 g|166|Livrustkammaren
64492|47921|Vikt|340 g|166|Livrustkammaren
64493|47931|Längd|fram 1210 mm|166|Livrustkammaren
64494|47931|Längd|bak 1165 mm|166|Livrustkammaren
64495|47931|Längd|ärm 680 mm|166|Livrustkammaren
64496|47931|midja|1080 mm|166|Livrustkammaren
64523|47991|Längd|970 mm|166|Livrustkammaren
64524|47991|Bredd|117 mm|166|Livrustkammaren
64525|47991|Längd|klinga 815 mm|166|Livrustkammaren
64526|47991|Bredd|klinga 26 mm|166|Livrustkammaren
64527|47991|Vikt|430 g|166|Livrustkammaren
64543|48041|Längd|skört 160 mm|166|Livrustkammaren
64544|48041|midja|650 mm|166|Livrustkammaren
64545|48041|Höjd|krage 32 mm|166|Livrustkammaren
64546|48041|Längd|ärm 430 mm|166|Livrustkammaren
64547|48041|Längd|fram 460 mm|166|Livrustkammaren
64548|48041|Längd|bak 465 mm|166|Livrustkammaren
64556|47611|Vikt|2780 g|166|Livrustkammaren
64557|47611|Bredd|ca 220 mm|166|Livrustkammaren
64558|47611|Längd|ca 330 mm|166|Livrustkammaren
64559|47611|Höjd|ca 260 mm|166|Livrustkammaren
64599|47681|Vikt|2960 g|166|Livrustkammaren
64600|47681|räfflor|4|166|Livrustkammaren
64601|47681|drall|1|166|Livrustkammaren
64602|47681|kaliber|15 mm|166|Livrustkammaren
64603|47681|Längd|pipa 602 mm|166|Livrustkammaren
64604|47681|Längd|979 mm|166|Livrustkammaren
64605|48151|Vikt|2710 g|166|Livrustkammaren
64606|48151|kaliber|18 mm|166|Livrustkammaren
64607|48151|Längd|pipa 971 mm|166|Livrustkammaren
64608|48151|Längd|1344 mm|166|Livrustkammaren
64615|48171|Vikt|3300 g|166|Livrustkammaren
64616|48171|Bredd|spännram 590 mm|166|Livrustkammaren
64617|48171|Höjd|spännram 760 mm|166|Livrustkammaren
64618|48171|Bredd|dager 570 mm|166|Livrustkammaren
64619|48171|Höjd|dager 745 mm|166|Livrustkammaren
64620|48171|Bredd|698 mm|166|Livrustkammaren
64621|48171|Höjd|875 mm|166|Livrustkammaren
64634|48201|Vidd|bröst 880 mm|166|Livrustkammaren
64635|48201|antal|knappar 14 st|166|Livrustkammaren
64636|48201|Längd|galoner 3530 mm|166|Livrustkammaren
64637|48201|Längd|745 mm|166|Livrustkammaren
64638|48201|Vidd|nedtill 1200 mm|166|Livrustkammaren
64639|48201|Längd|750 mm|166|Livrustkammaren
64640|48201|Vidd|midja 860 mm|166|Livrustkammaren
64651|48241|Längd|stång (avsågad) 1030 mm|166|Livrustkammaren
64652|48241|Vikt|2370 g|166|Livrustkammaren
64653|47621|Vikt|med montering 8820 g|166|Livrustkammaren
64655|48261|Längd|1148 mm|166|Livrustkammaren
64656|48261|Bredd|299 mm|166|Livrustkammaren
64657|48261|Längd|klinga 936 mm|166|Livrustkammaren
64658|48261|Bredd|klinga 23 mm|166|Livrustkammaren
64659|48261|Vikt|1450 g|166|Livrustkammaren
64664|47701|Höjd|225 mm|166|Livrustkammaren
64665|47701|Vikt|7000 g|166|Livrustkammaren
64666|47701|kaliber|19 mm|166|Livrustkammaren
64667|47701|Längd|pipa 960 mm|166|Livrustkammaren
64668|47701|Längd|1308 mm|166|Livrustkammaren
64706|48371|Längd|300 mm|166|Livrustkammaren
64707|48371|Bredd|175 mm|166|Livrustkammaren
64720|48411|Längd|1825 mm|166|Livrustkammaren
64721|48411|Längd|blad 798 mm|166|Livrustkammaren
64722|48411|Bredd|blad 149 mm|166|Livrustkammaren
64723|48411|Längd|skaft 1440 mm|166|Livrustkammaren
64724|48411|Vikt|1800 g|166|Livrustkammaren
64725|48421|Längd|ca 450 mm|166|Livrustkammaren
64726|48421|Vikt|140 g|166|Livrustkammaren
64727|48431|Längd|fram 1060 mm|166|Livrustkammaren
64728|48431|Längd|bak 1060 mm|166|Livrustkammaren
64729|48431|Vidd|midja 760 mm|166|Livrustkammaren
64732|48451|Längd|fram 1530 mm|166|Livrustkammaren
64733|48451|Längd|liv fram 330 mm|166|Livrustkammaren
64734|48451|Längd|liv bak 325 mm|166|Livrustkammaren
64735|48451|Längd|kjol 990 mm|166|Livrustkammaren
64736|48451|Vidd|midja 660 mm|166|Livrustkammaren
64737|48451|Vidd|nedtill 4200 mm|166|Livrustkammaren
64749|48571|Längd|268 mm|166|Livrustkammaren
64750|48571|Bredd|133 mm|166|Livrustkammaren
64751|48571|Bredd|lock 70 mm|166|Livrustkammaren
64781|48651|Längd|245 mm|166|Livrustkammaren
64782|48651|Bredd|sula 78 mm|166|Livrustkammaren
64783|48651|Höjd|klack 95 mm|166|Livrustkammaren
64784|48651|Längd|klack 13 mm|166|Livrustkammaren
64785|48651|Bredd|klack 16 mm|166|Livrustkammaren
64786|48651|Vikt|157 g|166|Livrustkammaren
64857|48831|Vikt|130 g|166|Livrustkammaren
64866|48891|Längd|1128 mm|166|Livrustkammaren
64867|48891|Bredd|210 mm|166|Livrustkammaren
64868|48891|Längd|klinga 914 mm|166|Livrustkammaren
64869|48891|Bredd|klinga 31 mm|166|Livrustkammaren
64870|48891|Vikt|1320 g|166|Livrustkammaren
64908|49001|Längd|1093 mm|166|Livrustkammaren
64909|49001|Bredd|221 mm|166|Livrustkammaren
64910|49001|Längd|klinga 928 mm|166|Livrustkammaren
64911|49001|Bredd|klinga 37 mm|166|Livrustkammaren
64912|49001|Vikt|1210 g|166|Livrustkammaren
64913|49011|Längd|1054 mm|166|Livrustkammaren
64914|49011|Längd|pipa 772 mm|166|Livrustkammaren
64915|49011|Höjd|124 mm|166|Livrustkammaren
64916|49011|kaliber|9 mm|166|Livrustkammaren
64917|49011|räfflor|4|166|Livrustkammaren
64918|49011|drall|ca 1|166|Livrustkammaren
64919|49011|Vikt|3380 g|166|Livrustkammaren
64936|49111|Vikt|275 g|166|Livrustkammaren
64990|49311|Längd|220 mm|166|Livrustkammaren
64991|49311|Vikt|400 g|166|Livrustkammaren
64992|47091|Längd|pipa 326 mm|166|Livrustkammaren
64993|47091|Höjd|156 mm|166|Livrustkammaren
64994|47091|kaliber|14 mm|166|Livrustkammaren
64995|47091|Vikt|1910 g|166|Livrustkammaren
