OmuId|OmuObjId|OmuTypS|OmuBemerkungM|OmuInhalt01M|ObjInventarNrS|ObjAufId|AufAufgabeS
835295|36876|Signering|Axel (Hans A) von Fersen|Tillhört Ex.A.Fersen d.20.6.1810 Mördad vid folkupproret i .|299|166|Livrustkammaren
835298|47718|Signering|anv: e1 - eldvapen - pipa; Freund|F F o stjärna i sköld|13050|166|Livrustkammaren
835299|38115|Signering|Friedrich Frantz II av Mecklenburg-Schwerin|F F krönt av kunglig krona|1550|166|Livrustkammaren
835301|37553|Signering|Fredrik I av Sverige|Erb Printz Zu  Hessen Cassel Blessiert in Norwegen d.25 febr|969|166|Livrustkammaren
835304|41228|Signering|anv: e8 - eldvapen - stockdekor; Fredrik I av Sverige|FRIDERICI REGIS SVECIAE DONUM 1737|4713|166|Livrustkammaren
835310|46043|Signering|Fredrik I av Sverige|spegelmonogram F krönt av kunglig krona|9405|166|Livrustkammaren
835313|39755|Signering|anv: e1 - eldvapen - pipa; Nicolaus Fichtner|NICOL.FICHTNER|3178|166|Livrustkammaren
835322|41771|Signering|anv: b2 - blankvapen - klinga; Johannes Meigen|FIDE SED CUI VIDE (Tro inte utan att se på vem, Henkel-Schöne: Emblemata sp.874:2)|5105|166|Livrustkammaren
835328|37013|Signering|anv: o - ordnar; Stockholms borgerskap|buren af H.M.Konungen af Portugal ...|393|166|Livrustkammaren
835334|40379|Signering|anv: e1 - eldvapen - pipa; C A Fischer|C. A. FISCHER & SOHN LÜBECK KÖNIGL:SCHWED:HOFBÜCHSENMACHER|3880|166|Livrustkammaren
835335|42270|Signering|anonym svärdfejare|Vivat Franciscus I Römischer Kaiser|5646|166|Livrustkammaren
835340|46140|Signering|anv: b2 - blankvapen - klinga; Oskar I av Sverige-Norge|F J O|9524|166|Livrustkammaren
835345|52790|Signering|Johan Fjäderlöf (Fiäderlöf)|J.FIADERLOF|16262|166|Livrustkammaren
835355|47221|Signering|anv: b2 - blankvapen - klinga; Gustav Arvid Flodman|Flodman 1846|10638|166|Livrustkammaren
835361|40763|Signering|anv: e1 - eldvapen - pipa; W Foerster|W. FOERSTER KÖNIGL. BÜCHSENMACHER BERLIN|4168|166|Livrustkammaren
835362|40763|Signering|anv: e2 - eldvapen - lås; W Foerster|W. FOERSTER BERLIN|4168|166|Livrustkammaren
835366|46537|Signering|Karl XIV Johan av Sverige-Norge|FOLKETS KÄRLEK MIN BELÖNING|10007|166|Livrustkammaren
835371|52026|Signering|Sachsiska regementet|FORMIDANT HOSTES|16964|166|Livrustkammaren
835372|48006|Signering|anv: e1 - eldvapen - pipa; Andreas Fornander|A. FORNANDER|11374|166|Livrustkammaren
835373|48006|Signering|anv: e2 - eldvapen - lås; Andreas Fornander|Konstruerad af A. Fornander år 1847|11374|166|Livrustkammaren
835380|40089|Signering|anv: e2 - eldvapen - lås; D G de Foullois|DE FOULOIS LE IEUNE A PARIS|3536|166|Livrustkammaren
835382|39511|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|F P|2901|166|Livrustkammaren
835383|39510|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|F P|2900|166|Livrustkammaren
835390|45960|Signering|anv: e2 - eldvapen - lås; Paolo Francese|Paulo // Francese // Brescia (Carpegna sid. 175)|9322|166|Livrustkammaren
835391|45959|Signering|anv: e2 - eldvapen - lås; Paolo Francese|Paulo // Francese // Brescia (Carpegna sid. 175)|9321|166|Livrustkammaren
835392|50256|Signering|anv: b2 - blankvapen - klinga; anonym klingsmed|FRANGIA|13685|166|Livrustkammaren
835393|47001|Signering|anv: b2 - blankvapen - klinga; anonym klingsmed|FRANGIA|10729|166|Livrustkammaren
835394|41604|Signering|anv: b2 - blankvapen - klinga; anonym klingsmed|FRANGIA|5659|166|Livrustkammaren
835397|45798|Signering|anv: e2 - eldvapen - lås; Pierre Frappier|FRAPPIER ET MONLONG|9940|166|Livrustkammaren
835398|41184|Signering|anv: e2 - eldvapen - lås; Pierre Frappier|FRAPPIER ET MONLONG|4651|166|Livrustkammaren
835399|39421|Signering|anv: e2 - eldvapen - lås; Pierre Frappier|FRAPPIER ET MONLONG APARIS|4694|166|Livrustkammaren
835400|39422|Signering|anv: e2 - eldvapen - lås; Pierre Frappier|FRAPPIER ET MONLONG APARIS|4695|166|Livrustkammaren
835407|69151|Signering|C D Fredricks|C.D.FREDRICKS & CO 587 Broadway NEW YORK 108 Calle de la Hab|32386|166|Livrustkammaren
835408|53274|Signering|Fredrika av Sverige|Drottn.Fred.Dor.Wilhelmina Gust.4des gemål|16708|166|Livrustkammaren
835411|46578|Signering|anv: e12 - eldvapen - pipa och lås; C F Friese d.y.|C F FRIESEN IUN. IN DRESDEN|10048|166|Livrustkammaren
835417|49224|Signering|anv: e2 - eldvapen - lås; Peter (Pierre) Fromery|FROMERY A BERLIN|12642|166|Livrustkammaren
835418|42914|Signering|anv: e2 - eldvapen - lås; Peter (Pieter) Froomen (From)|Peter Froomen|6386|166|Livrustkammaren
835421|46507|Signering|anv: e2 - eldvapen - lås; Peter (Pieter) Froomen (From)|Peter Froomen|9977|166|Livrustkammaren
835423|39538|Signering|anv: e2 - eldvapen - lås; Peter (Pieter) Froomen (From)|Peter Froomen|2928|166|Livrustkammaren
835424|46496|Signering|anv: e2 - eldvapen - lås; Peter (Pieter) Froomen (From)|Peter Froomen|9966|166|Livrustkammaren
835426|41232|Signering|anv: e2 - eldvapen - lås; Peter (Pieter) Froomen (From)|Peeter Froomen|4717|166|Livrustkammaren
835427|41928|Signering|anv: b2 - blankvapen - klinga; Fredrik I av Sverige|F R R S ( FREDERICUS REX SUECIAE???)|5271|166|Livrustkammaren
835429|37017|Signering|anv: o - ordnar; Fredrik I av Sverige|F R S ( FREDERICUS REX SUECIAE)|397|166|Livrustkammaren
835430|37016|Signering|anv: o - ordnar; Fredrik I av Sverige|F R S ( FREDERICUS REX SUECIAE)|396|166|Livrustkammaren
835432|61239|Signering|Fredrik I av Sverige|F R S ( FREDERICUS REX SUECIAE)|24668|166|Livrustkammaren
835451|51854|Signering|anv: b1 - blankvapen - fäste; C J M Fyrwald|C.J.M.FYRWALD & CO KJÖBENHAVN|15303|166|Livrustkammaren
835452|51854|Signering|anv: b2 - blankvapen - klinga; C J M Fyrwald|C.J.M.Fyrwald & Co Copenhagen|15303|166|Livrustkammaren
835463|42156|Signering|anv: b2 - Blankvapen - klinga; Friedrich Wilhelm Schmolz|Fäderneslandet|5525|166|Livrustkammaren
835478|37263|Signering|Tapperhet till sjöss, officerare m:1806|FÖR TAPPERHET TILL SJÖS|643|166|Livrustkammaren
835487|40606|Signering|Gustav III av Sverige|G, krönt spegelmonogram|5463|166|Livrustkammaren
835503|42335|Signering|Gustav III av Sverige|G, spegelmonogram kronprinskrona|5727|166|Livrustkammaren
835504|40379|Signering|Gustaf V av Sverige|G, kronprinskrona|3880|166|Livrustkammaren
835505|42997|Signering|anv: e3 - eldvapen - stock; Gustaf V av Sverige|G, hertigkrona|6487|166|Livrustkammaren
835506|45969|Signering|anv: e2 - eldvapen - lås; anonym pipsmed|G|9331|166|Livrustkammaren
835516|53461|Signering|Gustav III av Sverige|G, spegelmonogram krönt|16895|166|Livrustkammaren
835520|41302|Signering|anv: e1 - eldvapen - pipa; anonym låssmed|G|4787|166|Livrustkammaren
835524|48004|Signering|Gustaf Adolf, Hertig av Västerbotten|Prins G A|11372|166|Livrustkammaren
835526|53281|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16715|166|Livrustkammaren
835527|53380|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16814|166|Livrustkammaren
835529|52019|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16957|166|Livrustkammaren
835530|53293|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16727|166|Livrustkammaren
835532|53381|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16815|166|Livrustkammaren
835534|53382|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16816|166|Livrustkammaren
835536|53379|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16813|166|Livrustkammaren
835539|53406|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16840|166|Livrustkammaren
835542|53296|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|16730|166|Livrustkammaren
835545|46136|Signering|anv: b12 - blankvapen - fäste och klinga; Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|9520|166|Livrustkammaren
835546|45927|Signering|anv: b5 - blankvapen - klingdekor; Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|9289|166|Livrustkammaren
835547|52172|Signering|Gustav IV Adolf av Sverige|G A, krönt m kunglig krona|15605|166|Livrustkammaren
835559|42045|Signering|Gabriel|achange gabri|5388|166|Livrustkammaren
835563|40823|Signering|anv: e2 - eldvapen - lås; Giovanni Antonio Gavacciolo|G A G (Stöckelnr 427, 1921:183)|4243|166|Livrustkammaren
835573|40421|Signering|anv: e1 - eldvapen - pipa; Francisco Antonio García|FRAN ANTON GARZIA, kunglig krona|4288|166|Livrustkammaren
835575|40421|Signering|anv: e12 - eldvapen - pipa och lås; Francisco Antonio García|FRAN.CO ANT.O GARZIA EN MADRID ANO DE 1778|4288|166|Livrustkammaren
835577|47504|Signering|anv: b2 - blankvapen - klinga; Gardes du Corps du Roy, Compagnie Luxembourg|GARDES DU CORP DU ROY COMPAGNIE DE LUXEMBOURG|10939|166|Livrustkammaren
835580|36520|Signering|Garrard & Co, R & S|R.& S.GARRARD & Co Goldsmiths & ...|64|166|Livrustkammaren
835584|60020|Signering|anv: r - rustningar; Gustav II Adolf av Sverige|G.A.R.S.|23422|166|Livrustkammaren
835585|42283|Signering|anv: b2 - blankvapen - klinga; Gustav II Adolf av Sverige|G.A.R.S.|5675|166|Livrustkammaren
835587|38950|Signering|Swietoslawski|Gasthof getrau gemachtes Zimmer der|2392|166|Livrustkammaren
835596|49349|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|G B under krona (1921:379)|12776|166|Livrustkammaren
835620|41381|Signering|anv: e1 - eldvapen - pipa; Adam Anton Gerhard|A.GERHARD.A.STOCKHOLM|4883|166|Livrustkammaren
835624|41380|Signering|anv: e2 - eldvapen - lås; Adam Anton Gerhard|Gerhard STOCHOLM 1737|4882|166|Livrustkammaren
835625|41381|Signering|anv: e2 - eldvapen - lås; Adam Anton Gerhard|A. A. GERHARD STOCKHOLM|4883|166|Livrustkammaren
835629|50203|Signering|anv: b5 - blankvapen - klingdekor; Gästriklands vapen|Gestrica|13632|166|Livrustkammaren
835633|46510|Signering|anv: e2 - eldvapen - lås; Gabriel Falkenberg|G F|9980|166|Livrustkammaren
835636|57137|Signering|anonym beslagssmed|G F B i rektangel|20585|166|Livrustkammaren
835640|36978|Signering|anv: e1 - eldvapen - pipa; Georg Gessler (Geissler)|G G|3138|166|Livrustkammaren
835641|42335|Signering|Jean Jacques Prevost|G G|5727|166|Livrustkammaren
835645|39529|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|G H N, hand (1921:155)|2919|166|Livrustkammaren
835660|41876|Signering|Gustav II Adolf av Sverige|GUSTAVUS ADOLPHUS DG SVECORUM GOTHORUM ET VANDALOR|5219|166|Livrustkammaren
835664|46605|Signering|anv: e1 - eldvapen - pipa; Gustav II Adolf av Sverige|GUSTAV ADOLPH REX SVECIAE|10083|166|Livrustkammaren
835670|41065|Signering|anv: e7 - eldvapen - stockbeslag; Gustav III av Sverige|G III, krönt|4524|166|Livrustkammaren
835678|37827|Signering|Gustav III av Sverige|G III, krönt|1262|166|Livrustkammaren
835685|37157|Signering|anv: o - ordnar; Gustav III av Sverige|GUSTAF DEN TREDIE INSTIKTARE MDCCLXXII|537|166|Livrustkammaren
835692|37162|Signering|anv: o - ordnar; Gustav III av Sverige|GUSTAF:D:III:INSTIKTARE:MDCCLXXII|542|166|Livrustkammaren
835696|42262|Signering|Gustav III av Sverige|G III|5638|166|Livrustkammaren
835698|39314|Signering|Gustav III av Sverige|G. III. R. S.|2805|166|Livrustkammaren
835699|41597|Signering|Oscar II av Sverige(-Norge)|CRONPRINS GUSTAF ANO 1755|5046|166|Livrustkammaren
835700|37700|Signering|Gustav III av Sverige|G D. 21 AUG. 1772|1125|166|Livrustkammaren
835703|41085|Signering|anv: e2 - eldvapen - lås; Gilbin|GILBINN A PARIS|4544|166|Livrustkammaren
835704|37028|Signering|Jakob Axel Gillberg|Gillber|408|166|Livrustkammaren
835711|40897|Signering|anonym stockmakare|G I V|4304|166|Livrustkammaren
835712|37263|Signering|Gustav IV Adolf av Sverige|GIVA namnchiffer|643|166|Livrustkammaren
835720|53735|Signering|Selma Giöbel|Giöbels|17220|166|Livrustkammaren
835724|39827|Signering|anv: e2 - eldvapen - lås; anonym låssmed|G K|3250|166|Livrustkammaren
835729|36980|Signering|anonym pipsmed|G K, turkhuvud i sköld (Stöckelnr 2644, 1921:146)|3140|166|Livrustkammaren
835736|47277|Signering|anv: b2 - blankvapen - klinga; Karl X Gustav av Sverige|Gladium hunc usq. ad extremum Vitae halitum gestavit Serenissimus Rex Sueciae CAROLUS GUSTAVVS Mundo valedicens Gothoburgi Die XIII Febr. Anno Christi 1660|10694|166|Livrustkammaren
835740|46039|Signering|Gustaf Möllenborg|G M (guldsmed)|9401|166|Livrustkammaren
835741|47221|Signering|anv: b1 - blankvapen - fäste; Gustaf Möllenborg|G M (guldsmed)|10638|166|Livrustkammaren
835752|52804|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|G N, kors o månskära|16276|166|Livrustkammaren
835755|42271|Signering|anv: e3 - eldvapen - stock; Gabriel Bengtsson Oxenstierna|G O|5654|166|Livrustkammaren
835763|50203|Signering|anv: b5 - blankvapen - klingdekor; Gotlands vapen|Gothland|13632|166|Livrustkammaren
835765|41855|Signering|anv: b2 - blankvapen - klinga; GUD|Gott ist mit uns. Darumb fruchten Wir unns nicht für mensche|5198|166|Livrustkammaren
835766|42250|Signering|GUD|Gott Seegne Dich Du Held auss mitternacht Du Löw vo Dem Die stärcksten Feinde zittern....|5626|166|Livrustkammaren
835770|39323|Signering|anv: e3 - eldvapen - stock; anonym stockmakare|G P|3392|166|Livrustkammaren
835774|41283|Signering|anonym kontrollör|G P ligatur krönt (svartkrutsprov)|4768|166|Livrustkammaren
835775|45808|Signering|anv: e1 - eldvapen - pipa; anonym kontrollör|G P ligatur krönt (svartkrutsprov)|10056|166|Livrustkammaren
835778|48230|Signering|anv: e7 - eldvapen - stockbeslag; Gustaf Posse|G P F T A|11626|166|Livrustkammaren
835779|39629|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|G R (G K? i sköld med lyckan på sitt klot, 1921:151)|3028|166|Livrustkammaren
835780|39628|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|G R (G K? i sköld med lyckan på sitt klot, 1921:151)|3027|166|Livrustkammaren
835795|39623|Signering|anv: e1 - eldvapen - pipa; Georg Riddersporre|G R S (Stöckelnr 927)|3022|166|Livrustkammaren
835796|39641|Signering|anv: e1 - eldvapen - pipa; Georg Riddersporre|G R S (Stöckelnr 927)|3040|166|Livrustkammaren
835799|46508|Signering|anv: e2 - eldvapen - lås; Pierre de Gruché|GRVCHE APARIS|9978|166|Livrustkammaren
835802|41228|Signering|anv: e8 - eldvapen - stockdekor; Johan Grüner|Joh.Grüner|4713|166|Livrustkammaren
835806|55659|Signering|Anna Gröber|M:me Anna Gröber, Robes et confections, 1 Kärntnerstrasse 10 in der Passage Wien|19140|166|Livrustkammaren
835812|51965|Signering|anv: e7 - eldvapen - stockbeslag; Anonymus|G S|15466|166|Livrustkammaren
835814|42204|Signering|anv: b1 - blankvapen - fäste; anonym svärdfejare|G T|5580|166|Livrustkammaren
835821|53396|Signering|GUD|GUD MED OSS|16830|166|Livrustkammaren
835823|46136|Signering|anv: b5 - blankvapen - klingdekor; Gustav IV Adolf av Sverige|GUD OCH FOLKET|9520|166|Livrustkammaren
835826|46579|Signering|anv: e2 - eldvapen - lås; Domenico Guisasola|D.O // GUI // SASO // LA|10057|166|Livrustkammaren
835870|47846|Signering|Gustaf V av Sverige|1858 GUSTAF V 1950|11184|166|Livrustkammaren
835904|47528|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|H krönt|10963|166|Livrustkammaren
835908|41517|Signering|anv: b2 - blankvapen - klinga; Habakuk|PR. HABACUC|4958|166|Livrustkammaren
835912|41517|Signering|anv: b2 - blankvapen - klinga; Haggai|PR. HAGGAI|4958|166|Livrustkammaren
835914|42088|Signering|anv: b2 - blankvapen - klinga; August Fredrik Hagström|A.F.HAGSTRÖM STOCKHOLM|5440|166|Livrustkammaren
835918|39786|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|hakkors (1921:309)|3209|166|Livrustkammaren
835919|50203|Signering|anv: b5 - blankvapen - klingdekor; Hallands vapen|Halland|13632|166|Livrustkammaren
835932|67098|Signering|Halldins ateljé|HALLDINS ATELJÉ|30553|166|Livrustkammaren
835939|39405|Signering|anv: e2 - eldvapen - lås; anonym låssmed|hammare (Stöckelnr 5031?)|4209|166|Livrustkammaren
835940|40826|Signering|anv: e2 - eldvapen - lås; anonym låssmed|hammare (Stöckelnr 5031?)|4246|166|Livrustkammaren
835950|42270|Signering|Hannibal|Hanibal Cartago|5646|166|Livrustkammaren
835954|40148|Signering|anv: b2 - blankvapen - klinga; Johann Happe (Hoppe)|IOHAN HAPPE ME FECIT|3602|166|Livrustkammaren
835958|41637|Signering|William Hardy|HARDY BROS Reg.d TRADE MARK GOLD MEDAL BRAND ALNWICK LENGTH DES.No OWNER|5977|166|Livrustkammaren
835959|38570|Signering|anv: e2 - eldvapen - lås; Alexander Hartingk|Alexa. Hartingk excudit und fecit|3645|166|Livrustkammaren
835960|40100|Signering|anv: e2 - eldvapen - lås; Leopold Harzé|Harzé a Liege|3547|166|Livrustkammaren
835962|39654|Signering|anv: e2 - eldvapen - lås; anonym låssmed|H A S|3053|166|Livrustkammaren
835964|45196|Signering|anv: b2 - blankvapen - klinga; Hassan al-Misri|amale Hassan al Misri|10794|166|Livrustkammaren
835968|40692|Signering|Anonymus|H B|4097|166|Livrustkammaren
835970|47717|Signering|anv: e3 - eldvapen - stock; Anonym ägare/brukare|H B|13049|166|Livrustkammaren
835972|52328|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|H B (Stöckelnr 5589-5590?)|15798|166|Livrustkammaren
835974|39787|Signering|anonym pipsmed|HB (Stöckel nr 639, 2752) o dubbelörn (1921:176)|3210|166|Livrustkammaren
835975|39788|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|HB (Stöckel nr 639, 2752) o dubbelörn (1921:176)|3211|166|Livrustkammaren
835976|39960|Signering|anv: e2 - eldvapen - lås; anonym låssmed|H B o vildsvin(?) i sköld (Stöckelnr 2767)|3383|166|Livrustkammaren
835980|48896|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|H C o sköld m kors|12358|166|Livrustkammaren
835981|41544|Signering|anv: e2 - eldvapen - lås; anonym pipsmed|H C o fembladig blomma i cirkel|4985|166|Livrustkammaren
835985|42661|Signering|Anonymus|H D, kartusch|6122|166|Livrustkammaren
835987|39639|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|H E ligatur (Stöckelnr 2821)|3038|166|Livrustkammaren
835992|39408|Signering|Karl XIV Johan av Sverige-Norge|Dessa pistoler äro en gåfva af Konung Carl XIV Johan till Generalmajoren Carl Johan Hederstierna.|4434|166|Livrustkammaren
835993|39408|Signering|anv: e - eldvapen; Carl Johan Hederstierna|Dessa pistoler äro en gåfva af Konung Carl XIV Johan till Generalmajoren Carl Johan Hederstierna.|4434|166|Livrustkammaren
835994|40519|Signering|anv: e1 - eldvapen - pipa; Léopold Bernard|Hederslegionens tecken i oval stämpel|3969|166|Livrustkammaren
835995|45775|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|H E E?, hammare|9678|166|Livrustkammaren
835996|42078|Signering|Heinrich av Preussen|Heinrich, Prinz von Preussen Christiania 10.12.1901|5430|166|Livrustkammaren
835998|46495|Signering|Petter Hellström|Hellström Stockholm|9965|166|Livrustkammaren
835999|46495|Signering|Karl Petter Hellström|Hellström Stockholm|9965|166|Livrustkammaren
836001|50203|Signering|anv: b5 - blankvapen - klingdekor; Hälsinglands vapen|Helsingland|13632|166|Livrustkammaren
836003|51965|Signering|anv: e2 - eldvapen - lås; Carl Gottfrid von Helvig (Helwig)|C. HELVIG INVENT.|15466|166|Livrustkammaren
836004|45802|Signering|anv: e12 - eldvapen - pipa och lås; Francois Henouil, Henoul|HENOVL|10050|166|Livrustkammaren
836005|45802|Signering|anv: e12 - eldvapen - pipa och lås; Guillaume Henoul (Henouil)|HENOVL|10050|166|Livrustkammaren
836009|42007|Signering|anv: b2 - blankvapen - klinga; Sebastian Hernantez|SEEBASTIAN HEERNANTEEZ|5350|166|Livrustkammaren
836010|46541|Signering|anv: b2 - blankvapen - klinga; Hernandez Roque|HERNAN RR|10011|166|Livrustkammaren
836013|43850|Signering|Bibeln - Gamla testamentet|Herre trät med dem som med mig träta, strid mot dem som ...|7262|166|Livrustkammaren
836020|46742|Signering|Hedvig Eleonora av Sverige|H E R S, krönt|10266|166|Livrustkammaren
836024|41122|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|HE S (HE ligatur)|4581|166|Livrustkammaren
836031|49349|Signering|anv: e1 - eldvapen - pipa; anonym låssmed|H F B (HF ligatur)|12776|166|Livrustkammaren
